mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18,delta2_19,delta2_20,label
-261.36615,55.18894,13.694639,15.003436,-43.523785,-39.16751,-20.944962,-14.700197,-18.455471,-4.101277,-22.007778,-3.128979,-3.0944982,-12.187711,-5.772655,-0.83263844,-13.486068,-10.835429,-7.2541924,-12.134426,-0.41477758,2.6282933,-2.2479463,-0.31747988,-0.4070695,-0.05499852,0.3025691,-0.81198025,-0.03754012,-0.009364514,-0.2441364,-0.08356152,-0.07563632,-0.1032256,0.26195177,-0.20713158,0.070969254,-0.14732069,-0.23565815,0.13064243,0.26414546,1.995326,-0.03399111,-0.09168712,0.28363422,0.2605359,0.05213743,0.19736536,0.17811057,0.16295889,0.08806207,0.250011,-0.080678344,-0.021198181,-0.057133265,-0.13304685,-0.012327168,0.065408826,0.027419709,0.25352445,0
-346.40915,108.59496,-33.44773,23.971058,1.3510447,-3.1713195,6.3772526,-10.052783,-22.274437,3.32327,-10.323687,-3.1719406,-1.9223521,-5.08402,-13.376487,-4.3413553,-10.820375,-7.200657,-1.8145388,-6.7258854,1.7792797,0.5499765,-0.94914454,-1.0692176,0.7900041,0.21707922,0.2809535,0.23697457,-0.0115484055,0.09540675,0.007973572,0.016556317,0.20676643,0.22764426,-0.16988769,0.060124066,0.13875648,-0.20075268,0.09193337,-0.07601986,0.02238982,0.05617779,0.58564353,-0.113798626,-0.031885,-0.06513206,-0.06768546,-0.13948157,-0.059498347,-0.008059366,0.00399276,0.047898058,0.18101431,0.059522677,-0.0018122006,-0.037647095,-0.1665156,0.03561535,-0.08859432,-0.06455169,0
-329.9372,114.07132,-31.290316,15.658306,3.2364223,-2.9203591,3.818301,-8.882061,-15.435934,0.7856108,-9.119269,-3.4248765,-3.560984,-0.52220297,-13.844112,-6.233938,-8.576373,-4.464724,-3.6732109,-3.3023722,-0.30597165,2.4729767,0.16631496,-0.058083482,-0.36101645,-0.11675783,0.20740996,-0.047963217,0.12857206,-0.17899299,-0.26749855,-0.2185722,0.15683731,-0.34843817,-0.19694221,0.12715246,-0.15886822,-0.23008355,0.053687155,-0.15427186,0.4191145,0.2751104,0.17696603,-0.36170068,-0.1856011,-0.16174433,-0.0452674,0.094146244,-0.090938345,0.06538962,-0.1671338,0.024366291,-5.2707535e-05,-0.10841338,-0.047875237,-0.12904757,-0.027236793,0.008875022,-0.16052338,-0.16041191,0
-308.97867,113.73914,-9.123808,15.595813,-0.5359614,-4.8610187,-2.2452085,-8.781453,-7.6429167,-3.0299978,-11.642408,-0.051002413,-3.5207474,0.6470871,-15.048265,-6.7169194,-9.314084,-3.4281065,-5.96162,-0.85850734,0.5947925,0.58607364,-0.7605244,0.3062542,0.04410328,-0.2100239,-0.36899891,0.030665947,0.43640947,-0.16758177,-0.30452138,-0.0047795298,0.05579752,0.01831146,-0.20957495,-0.08661849,0.20794119,0.09273943,0.1822131,0.045312446,0.44214755,0.19141567,0.5674227,0.37607652,-0.048280902,-0.20934264,-0.11739138,0.08666453,0.20022936,-0.060910564,0.11226702,0.05556085,0.17865938,0.042022206,0.021357499,0.0785227,0.024810584,-0.065373905,-0.054732192,-0.03475154,0
-314.38065,109.87625,-16.194073,8.7933035,-1.3114091,-2.0309834,-6.4044394,-7.7652426,-5.5213404,1.2293502,-12.029422,0.13040738,-3.0680103,2.5726633,-16.731627,-3.9592562,-6.899688,-1.304728,-2.8651755,-2.2052362,0.6499519,0.8211681,-0.8665504,0.38668665,-0.31717584,0.67310786,0.036976725,0.015661884,-0.025741132,0.025438093,-0.24394044,-0.31715885,-0.31770796,0.090504326,-0.119840026,0.02828181,0.17972931,-0.31548482,0.09104469,-0.13193578,-0.33075604,0.11440692,-0.042358648,-0.025674378,-0.102232054,0.1161605,0.04496604,-0.030045431,-0.007262145,-0.011198038,-0.025088636,-0.016877268,0.18000361,-0.0860661,0.009981052,-0.038401496,0.015668336,-0.08984648,0.050160885,0.006682142,0
-326.88065,114.18961,-22.361507,18.619648,-0.9363304,-11.602301,-5.912854,-5.0418773,-9.227775,2.5946798,-12.361486,-0.31306422,-6.344179,4.74181,-16.296396,-4.3908806,-7.094971,-1.0790168,-4.9026184,-0.7310067,0.95405215,0.40741193,-1.1455307,-0.78055644,0.6030844,-0.09389422,-0.07777606,0.022390094,0.23702799,0.09657188,-0.2951347,-0.21857151,-0.120887876,0.30990908,-0.31277564,-0.059344918,0.08320787,0.10108011,-0.13850631,0.06380159,1.5923835,0.82190037,-0.09828056,-0.010572203,0.010071074,-0.13472086,-0.0034163075,0.09068905,-0.08990969,-0.16746299,-0.16322842,-0.19430244,-0.18696055,-0.16934341,-0.15267253,-0.21234575,-0.09038454,-0.21239416,-0.11554772,-0.14138676,0
-338.93863,110.270615,-27.916653,28.770565,3.1259449,-11.741508,-4.615475,-7.1596336,-8.714351,-2.651107,-10.5762,0.55794245,-4.6237245,4.2734156,-18.3679,-3.9294078,-6.828113,-2.8436759,-8.126596,3.3819077,-1.4883672,-2.227454,1.8251138,1.3714968,-0.266809,-0.47815052,-0.15945043,-0.5094051,0.27971205,-0.053111736,0.20967811,0.20485772,0.29001945,-0.035821002,0.23083991,-0.12376066,-0.16323888,0.06572579,-0.2969509,0.02601972,-1.1332874,-0.60210216,0.3104784,0.004042401,0.15224987,0.35342622,0.176848,-0.21263632,0.053487368,0.088264555,0.21723357,-0.062407404,-0.10698521,0.06682559,0.19233699,-0.099404484,0.20024906,0.07676728,-0.11142072,0.076704584,0
-362.12357,106.40423,-18.022955,18.325264,3.7991688,-4.4985533,-11.391482,-9.592637,-6.6688766,-4.882595,-7.0007253,-1.231217,-2.575476,6.0919123,-19.12585,-5.648729,-6.280517,-2.5102031,-8.222703,2.0303855,-2.3924673,0.054386895,0.22594123,-0.33561474,-0.22577204,0.3156133,0.127195,-0.1788641,-0.06769808,0.16365443,0.16417885,-0.1763681,-0.14895521,0.1314176,0.27410313,0.06213186,0.055190485,0.26014557,0.3432114,-0.08628891,-0.6024061,-0.35795963,0.30449218,0.024056586,0.13661271,0.03849971,-0.07362196,0.11579665,-0.0361495,-0.008330712,0.18278535,0.11464338,0.08631562,-0.04367843,0.19408736,-0.006202119,0.13298208,0.02484782,0.12469193,0.016474815,0
-381.9831,115.491325,-0.23101261,26.194319,2.4506767,-13.956361,-12.74459,-8.792323,-11.475186,-1.3011489,-5.136779,-3.4577403,-5.5807247,7.1885076,-19.842596,-6.179913,-8.403636,-2.5408697,-9.821858,0.3711762,-2.1871333,1.669029,0.5629534,-0.5187953,0.046727706,0.5050453,0.030687325,0.17166223,0.130499,-0.13010047,0.012276899,0.10029079,0.16343343,-0.18750969,0.025769204,-0.07386313,0.09806479,0.015354816,-0.0011041733,0.03150391,-0.7708726,-0.61257875,0.00090566895,0.31515926,-0.22997075,0.117495626,0.32243273,0.2850968,0.2043469,-0.1630299,0.07163489,0.100995064,0.041986678,-0.12075159,0.09440035,0.081847675,0.11993275,0.06856693,0.28137338,-0.05017836,0
-359.35764,115.13471,-1.3132309,33.20956,6.328917,-20.45219,-13.143902,-2.7658942,-15.634088,1.3685536,-6.290192,-5.0585375,-5.031956,5.6214113,-20.691061,-4.454022,-8.643201,-2.5249288,-8.989669,-0.25117067,1.8470122,0.71198183,-0.5428699,-0.44725966,0.31781727,0.13058868,-0.15106265,0.0041315896,0.121836975,-0.5663224,-0.6165166,-0.04709912,0.12819938,0.27148005,-0.4297959,0.05682682,-0.18183869,-0.2702642,0.15693377,-0.15299493,-0.6927223,-0.54635984,0.28844362,-0.0057277423,-0.025287004,0.26173985,-0.057675507,0.06999851,0.08473516,0.11299274,0.18344398,-0.065363295,0.19218479,0.06612084,0.24805164,0.012900302,0.13636823,0.07444841,0.03608557,0.04872157,0
-334.82227,108.13582,-22.45621,21.593756,10.777695,-13.513968,-13.773505,-1.4809167,-13.019376,-1.9165543,-7.8388605,-6.478481,-4.0938163,7.9704404,-21.878756,-5.2490873,-6.112782,-3.8840063,-6.7943034,-2.0647552,-0.33887985,-0.26877376,-0.3909628,0.18134369,0.054273535,-0.035384268,0.049435023,0.069403164,0.026786713,-0.18409248,-0.17602532,-0.1789081,0.09312742,-0.28246757,-0.1501683,0.043075174,-0.120461814,-0.077287674,0.035821415,-0.21145172,0.33752036,-0.16873579,-0.48356387,-0.22122307,0.4512461,0.33959126,0.08632462,0.15241912,0.23128207,-0.1758591,-0.17979126,-0.044536963,0.08073076,0.02224378,0.038328934,0.06887646,0.12596717,0.063325144,0.106746994,0.05206167,0
-349.94437,115.14247,-42.030006,18.305155,8.443617,-6.504765,-11.764919,-3.6394885,-9.107726,-2.9435213,-8.742395,-8.285253,-3.388204,8.68343,-21.642223,-5.8135166,-3.6653593,-5.7606134,-4.881076,-3.203522,-2.026276,-0.8000419,0.016741328,-0.15143083,-0.12246654,0.34211314,0.219057,0.023568772,-0.00063178985,0.24435793,0.3691113,0.18312512,0.009765284,0.13870528,0.31145033,-0.04083833,0.058166906,0.023106612,0.18830234,0.17021924,-1.3618938,0.26525486,0.96184826,-0.021797543,-0.013259908,-0.117731914,0.035580304,-0.013930564,0.07074534,0.27292952,-0.040913,-0.007183272,0.16433603,-0.28457272,0.18617554,0.09228319,-0.08604901,0.14279559,-0.1389497,0.13917544,0
-367.04593,121.81056,-24.2679,16.45592,2.5810835,-7.53726,-10.664227,-7.3967524,-11.990221,0.52805775,-7.7704153,-6.009698,-3.265065,4.722065,-17.148247,-6.9141064,-6.4660873,-5.639464,-5.4442487,-4.067621,1.0112491,-0.7137147,0.5308854,0.14253175,0.051495794,-0.40072188,0.03294839,-0.38276592,-0.14697061,0.18669945,0.16805044,0.20859262,-0.2342909,0.2752076,0.25026858,-0.023877503,-0.22191536,0.21110322,-0.055691205,0.24400419,0.19004616,0.9971236,0.20620473,-0.12335733,0.26628578,0.12514089,-0.4336376,-0.06697332,0.18421192,-0.07931213,-0.19893649,-0.10341813,-0.00016550791,-0.13424301,-0.026419584,-0.18769602,0.014800602,-0.08894065,-0.06257613,-0.04750111,0
-385.08765,134.83406,-7.8946505,15.055301,-2.3942187,-8.208711,-5.027124,-6.1757607,-16.465693,0.38382116,-7.279566,0.1938105,-6.5704355,3.9939735,-13.956586,-7.715009,-8.792747,-5.0043015,-7.3783894,-3.6627045,-1.4605114,-0.31766158,1.3709494,0.88207155,-0.56376994,-0.5932302,-0.43183243,0.231471,0.21611339,-0.08531597,-0.08471385,0.100874946,0.088103175,-0.20643769,0.29873657,-0.21092479,-0.12620421,0.02186284,-0.10200213,0.11471169,-1.8724717,-0.015363847,0.6248967,-0.017906347,0.09815728,0.11501877,0.14386202,-0.07336979,0.059867322,-0.019232897,0.08547448,0.06451575,0.24907126,-0.0819882,0.06792274,0.11677526,0.07166288,0.01565859,0.027339678,0.03431193,0
-373.87418,117.03967,-6.9784827,23.270391,-1.5946165,-10.636049,-4.999318,-1.9221185,-17.261412,-3.26936,-5.439539,6.779403,-10.555377,7.501492,-12.469476,-6.9282475,-7.8174443,-5.0064726,-9.393555,-0.7060426,1.0352963,0.18256666,-0.2068333,0.5516503,-0.00058036,-0.3443568,-0.059309896,-0.13545443,-0.16523317,0.009918094,-0.043062255,-0.011334399,-0.025860561,-0.15317526,-0.05018784,0.055246815,-0.07189527,-0.13912961,0.017413473,-0.11033937,0.20405555,-0.12090775,0.30408376,0.35184214,0.19148299,0.070729285,0.20120275,0.06310626,0.02020602,0.20010628,0.08117333,0.04720747,0.08671241,-0.11200257,0.19951227,0.022734983,0.084128,0.0059956047,-0.058457285,0.024106689,0
-364.4128,91.161934,-6.0300126,29.000156,1.4897611,-9.668443,-7.0691733,-0.02290013,-20.686008,-2.9188523,-4.1161075,6.6784225,-12.170302,7.1023498,-10.866414,-8.582657,-7.8979583,-4.907337,-9.348164,-1.3382648,1.7944497,0.29051343,-0.14301696,0.08368768,0.06326711,0.2594283,0.12425853,0.20485546,0.084771045,-0.037039965,0.08543984,-0.12388577,-0.28085056,-0.18953665,-0.21830992,-0.19035567,0.02323004,-0.13611914,-0.13363063,-0.09465841,-0.3023924,1.516937,-0.19526273,0.31611106,0.022008343,0.079708226,0.27966613,-0.21741137,0.026961485,-0.18104254,-0.123352095,-0.28512648,-0.32090724,-0.08110478,-0.24735154,-0.17939213,-0.01445769,-0.11292466,-0.03281454,-0.002267732,0
-372.748,113.9349,-4.776868,28.545128,1.7927558,-8.418825,-9.262152,-1.6999382,-22.688076,0.81615573,-7.1325445,2.9944453,-8.525615,1.9824859,-10.56108,-11.117313,-7.986706,-6.4172664,-7.2703667,-1.8188703,2.85446,0.5859843,-2.470226,-0.62241846,0.41741994,0.37253729,0.5008236,0.47078303,-0.09771494,-0.3117392,-0.4359022,-0.18679005,-0.45522824,0.26183945,-0.26143646,-0.14393602,0.04455798,-0.032586,0.14255768,0.05658604,1.6113257,-0.0072968723,0.5243491,-0.0057169558,-0.1711675,-0.05759955,0.12109575,-0.12823215,-0.09600919,0.12761177,0.10939133,-0.09071942,0.0143633345,-0.083606735,-4.101935e-05,-0.066665605,-0.096334755,-0.008024553,0.056383036,-0.028897645,0
-380.96756,131.82678,-12.403904,22.195032,8.959571,-7.0665646,-8.096099,-3.935107,-19.160538,1.843495,-9.408012,0.8713896,-7.3955164,1.339909,-12.7301855,-10.483162,-9.373919,-6.4876523,-7.5509286,0.16780715,-3.0871925,-1.6278709,0.24794514,0.48216307,0.15332557,0.2762694,0.428416,0.5352494,-0.023730835,-0.128777,-0.12180486,0.110091,0.06364638,-0.08559508,0.077409096,0.27573407,0.083793476,-0.04545735,0.067426905,0.017926363,0.20616823,-0.3162616,0.08996912,-0.43479317,0.07073451,0.114524744,0.09278449,0.3607529,0.27275383,-0.010262069,0.2007065,0.1667398,-0.06408779,0.043969955,0.17570151,0.021530617,-0.005594553,0.16649932,0.044939857,-0.009071923,0
-203.11452,150.35817,18.182625,18.199425,5.443846,-6.8833947,-6.2136106,18.254244,2.1993446,-0.67781824,2.484304,1.6374906,4.100368,3.016302,-0.2873413,4.5501227,0.065525204,0.9579956,-2.0969086,4.8521805,0.27052346,1.3846358,-0.7556839,-0.217451,-0.6386452,-0.020477856,0.13478886,-0.17627734,0.3763692,0.13745144,0.31945083,-0.15333436,0.0071379268,-0.17532738,0.046996098,-0.12397754,-0.12808408,-0.004157025,0.035251763,0.021148512,-1.293123,0.1193562,-0.10321584,0.16141595,-0.071164824,0.038855884,0.20994776,-0.112317,0.06863133,-0.12095091,0.1844265,-0.01675838,0.06074851,-0.052054964,0.017236372,-0.039597318,-0.005239498,0.06374161,-0.026454872,-0.026305804,0
-227.75473,155.37279,19.673594,22.74887,-1.0107014,3.769491,5.010925,12.519099,10.133693,-1.2462474,0.38261166,5.3842883,-1.356035,6.607341,-0.5931302,2.6421878,2.4339745,1.0400461,-2.3642707,4.081312,0.68166727,-0.3782465,-0.93640524,0.7217615,-0.0017255526,-0.09465964,0.40446678,0.12517023,0.16861068,-0.12858872,-0.07643385,-0.112532705,-0.21961461,0.10420338,-0.2456488,-0.22908293,0.0047240844,-0.019863443,-0.032350004,-0.010312383,-0.11787733,-0.6881879,0.27642405,-0.55669564,-0.08215653,0.4041946,-0.024973392,0.012199807,0.08534469,0.20136242,0.004533883,0.088499434,-0.05430083,0.076360755,-0.021547401,-0.13299142,0.046110943,0.08559403,0.07754258,-0.040284004,0
-472.1592,115.792305,5.2458186,11.594892,7.9940248,6.578439,-28.497704,-0.18658529,-6.1902714,-9.657364,-11.261451,3.0351737,-6.487491,-3.4648323,-9.010822,0.86968166,-9.727167,-5.8524966,-8.025905,-8.574483,-1.2029896,-0.77963483,1.7252449,0.8112267,0.51246685,-0.50342745,0.35622597,-0.62484217,-0.24691801,-0.016019465,0.6812777,0.16200605,-0.3095693,0.009462293,0.050655253,0.18016389,-0.09470547,-0.23643246,-0.09895138,0.14284647,0.42934352,0.13568048,-0.47820538,-0.76919484,0.34572625,0.26203302,0.22132348,-0.107684016,0.09870988,0.2030953,-0.09943172,0.046258096,0.048782032,0.060660306,-0.007937215,-0.12601896,-0.01956636,-0.0020431972,0.033537295,0.0010314035,0
-481.43103,113.108185,17.675144,10.617314,1.616658,-1.8367647,-23.490555,3.1269755,-4.0054517,-10.412149,-6.3544164,5.3652687,-9.834516,-0.5756069,-9.831566,2.3601425,-7.8669386,-6.7584233,-5.4997807,-6.527385,1.5085061,-1.6692611,1.1566432,0.2357963,0.2648543,-0.19040605,0.20869821,0.10040848,-0.6290401,-0.029748172,-0.004196776,-0.3593057,-0.2729518,0.3853446,-0.21305081,-0.07292339,0.1250757,-0.2984908,-0.017810417,0.073083095,-1.6133332,-1.0713147,0.8010688,-0.11145919,0.0029179275,-0.3500362,0.48011553,-0.07809657,-0.21824338,0.39730087,0.27464244,0.053410612,0.056812353,0.12420742,0.30882046,0.11837385,0.11085919,0.17521274,0.026645733,0.2094101,0
-477.5221,114.097755,21.36218,-1.8514378,-6.362325,-3.4298964,-21.96876,4.6178317,-6.076542,-6.3451805,-4.268929,2.8584254,-8.7303915,0.7108325,-9.889412,2.269173,-6.5682325,-4.7763124,-2.6985404,-4.944979,-1.5967342,0.6837645,0.47515795,0.06810163,0.42100754,0.091713436,-0.012190032,-0.22421473,0.017089631,-0.03018326,0.05316497,0.029441081,0.01628618,-0.08546426,0.23027642,0.23437625,-0.1331697,0.2542027,0.2014225,-0.047813866,0.5920704,0.90854424,-0.28473043,-0.1423558,-0.06542007,-0.17211495,-0.045645148,-0.10249462,0.19118197,-0.08176563,-0.07212091,-0.00792547,0.076330535,-0.1491515,0.10088501,-0.09399182,-0.00079495943,-0.023705244,0.02512886,0.09328799,0
-492.68213,107.85774,21.594547,-3.4083986,-4.3925295,0.92870873,-20.709274,5.277728,-5.545244,-0.08252462,-2.6320937,0.9809488,-9.522798,3.921545,-6.581403,2.7448716,-6.2881474,-1.3488187,-0.26253724,-5.910288,0.18330939,2.4284225,-0.562671,0.3904479,0.46926013,0.19927527,-0.0020640919,-0.47695792,-0.16666982,-0.30838773,0.04338651,-0.76355207,-0.16990063,0.008382322,-0.08908349,-0.33107996,0.13849808,-0.22062641,-0.25644687,-0.3133148,-0.45529667,-0.9320712,0.66076076,0.36146772,0.0237204,-0.3077408,-0.017957794,0.0048867273,-0.23483877,-0.1426035,0.092183135,0.037343867,-0.08213457,0.011005235,0.06104799,0.0771478,0.033964578,0.11418822,0.027977802,0.009724131,0
-489.40424,107.3863,17.490265,2.4620628,3.8427067,-3.8802907,-20.367645,3.0101318,-4.25282,1.1209835,-1.7014982,-3.3659036,-9.210452,2.7210138,-5.359194,2.5703344,-8.61318,-2.8975534,-1.9939255,-5.135609,0.9434125,-1.3208628,0.14727995,-0.106321394,-0.014325672,-0.39427355,-0.042210806,0.26658905,-0.18919338,0.04509561,0.063864514,0.0285547,-0.20679857,0.17386147,-0.20209482,-0.01251637,-0.15895638,0.11604588,0.0135163665,0.14542033,1.9727526,-0.06615366,-0.21044755,-0.3166605,-0.41037342,-0.1607117,-0.1436417,-0.1425246,0.0683964,0.03279858,0.2212297,0.02627948,-0.09550344,-0.07135741,-0.22962447,-0.13026503,0.11727042,0.1651758,-0.027245088,-0.07265939,0
-491.80096,127.52932,10.140185,6.8942084,4.4148912,1.2217932,-18.995914,1.9481355,-2.9394052,-9.428021,0.0068197404,-4.613468,-6.958891,-2.202929,-8.281491,1.6647031,-9.837462,-3.7753837,-5.791613,-5.6329265,3.7351747,1.1860671,-0.10778966,-0.07186207,-1.2181532,-0.037184004,-0.22207657,-0.24727497,0.065222785,-0.22300255,0.18262455,-0.508814,0.2673204,0.14052993,-0.44308615,-0.038643952,0.15953907,-0.3036701,-0.37427887,-0.16945358,0.7869363,-0.1895579,0.010454018,0.30086467,-0.26949736,0.341583,0.41792944,-0.060575902,-0.018297333,-0.16511898,0.04751309,-0.16621974,-0.020297093,-0.17584793,-0.13089086,-0.024845768,-0.11217631,-0.069666155,0.03349331,-0.010169968,0
-494.70807,116.50548,21.039608,19.83664,1.2558357,5.2489653,-16.454239,-1.1078283,-7.7933087,-8.224711,-1.1191084,-8.791056,-8.232538,0.25646248,-7.332738,1.1522897,-11.259448,-1.8170195,-5.555932,-7.905131,-2.2940285,-0.12769896,0.210673,-0.48131204,0.5306959,-0.24521476,-0.314462,-0.3101694,0.0384291,0.2724972,-0.025155874,-0.0580094,-0.22436504,0.2992582,0.25651678,0.019537272,-0.07159761,0.19828601,0.123173274,0.10231226,2.9487858,0.3279509,-0.53842497,-0.1968056,-0.5444082,-0.17742556,-0.3186422,0.12590222,0.096031025,-0.055581022,-0.07085306,-0.059872624,-0.08580028,0.06488399,0.016781809,0.08108305,-0.106736995,0.059016638,0.05519683,0.017961942,0
-462.03622,85.53934,17.73686,16.97801,-1.1631669,-0.40642342,-15.769256,11.0482025,-10.569329,-2.4675858,-4.9838643,-1.5375383,-6.3380265,5.540438,-7.7369695,5.1913967,-8.953481,-2.052494,-1.773266,-6.1289887,1.0260092,-1.6251888,-1.5677826,-0.6955443,-0.27697095,0.17738931,0.04696682,1.1776538,0.25453117,0.30446103,-0.30814812,0.40613174,-0.1259729,0.15342383,-0.13262492,0.21422376,0.5256518,-0.12123521,0.07998745,0.15556957,0.625033,-0.08270798,0.025602954,-0.1928694,0.38958383,-0.18583018,0.11225311,0.13321918,-0.03763702,0.1949409,-0.13186081,0.15493834,0.099975854,-0.08037013,0.1258007,-0.0584768,0.0931235,-0.19822912,-0.045953583,0.26998553,0
-437.074,93.50767,0.99511176,5.0937195,-11.145682,1.331101,-17.687853,23.973097,-4.9177103,-5.297538,-8.295968,5.1853313,-2.6259046,5.1622386,-10.256371,4.590867,-4.4520483,-7.493344,-0.3199362,-2.3535252,-0.043896552,0.6487318,0.7781946,0.40796304,0.26239836,0.17806514,-0.3456866,-0.25467154,-0.40453404,-0.25872156,0.1666438,-0.121918924,-0.15993387,-0.15500146,-0.0067513064,-0.34650126,-0.2593942,-0.35282835,-0.036521647,-0.079703055,-1.5935225,-0.5191579,0.7826131,0.11283023,0.19869883,-0.30470765,0.3868297,-0.16896838,0.09755521,0.17982806,-0.06996227,-0.108097844,0.26452753,0.061032046,0.14450476,0.19763853,0.052031584,0.10078333,-0.07629735,0.09692203,0
-445.45132,95.80876,8.796456,5.620379,-9.817599,-2.6572537,-19.373085,17.11319,-7.8498764,-6.2629485,-9.69993,2.1689548,-5.172345,3.711159,-8.390954,2.0108225,-6.2929125,-10.773918,-2.687729,-1.927686,0.3705646,-0.25158483,1.3349977,-0.04997065,0.08627101,-0.9465379,-0.4779454,-0.61405814,-0.47065327,0.060011867,0.31971312,0.15113619,-0.37908864,0.12729327,-0.020886857,0.09901409,-0.1473043,0.27587923,0.015245424,0.09593379,0.63926274,0.46542463,-0.35046256,0.17866129,-0.269405,-0.16282895,-0.41184548,-0.18581788,-0.056688808,0.10518271,0.0994581,-0.00665543,0.046814542,-0.24513844,-0.114755616,-0.12259001,-0.023922183,-0.010327489,-0.031624395,-0.042711154,0
-441.72888,95.89729,9.852896,-1.9706225,-1.7978853,-3.5552166,-13.012206,10.959629,-11.97984,-4.818192,-4.942927,1.0557232,-6.641762,4.138737,-7.456151,2.2180808,-5.000748,-4.8738904,-2.0956812,-5.407542,2.148326,-0.13167581,-1.2490824,-0.2314498,-0.09384481,0.034014475,-0.07053968,0.36857963,0.14125793,0.007435791,0.060341544,-0.13408588,0.20783116,-0.023174528,-0.2822163,-0.07369816,0.15452789,0.09587627,-0.09673349,-0.068392925,-0.2779713,-0.87345433,0.6007291,0.30707392,-0.029896198,-0.06895415,0.1974103,-0.029211188,0.16607964,0.018566884,0.20415863,0.19454265,-0.015619314,-0.11123932,0.08229928,-0.0374121,0.021483833,0.10799597,-0.0339655,0.018334879,0
-456.04605,100.4632,-0.025789984,-9.809609,-0.5468634,4.1742845,-12.453272,12.664562,-2.7803023,-8.588224,-0.2635301,1.6042229,-5.791679,2.8205268,-9.510965,6.070006,-4.8035545,-1.9424745,-0.43854198,-4.15838,-2.603789,-1.019977,0.61703473,0.71370274,0.37932688,-0.34467906,0.032148615,0.26515874,0.23962414,-0.27113178,0.1272264,0.010608704,0.05101948,0.1452589,0.1523685,0.07885435,-0.0014331227,0.19173825,0.12720415,0.20513555,0.043051597,-0.8718487,-0.496172,0.3277724,0.19705532,-0.21823335,0.04148995,0.22191975,0.026986316,0.15633972,-0.063722886,-0.22071888,0.036909103,0.10070532,0.0370649,-0.03969226,-8.050695e-05,0.08750946,0.008794266,-0.08968796,0
-462.8115,86.62482,17.647434,6.2654214,1.2252887,-0.593035,-17.31736,11.191053,-0.20362695,-11.031469,-0.5271437,3.152562,-6.711205,0.92886317,-10.153457,7.1595244,-5.1060996,-4.737796,-2.453,-2.9815555,-0.040188834,-1.9018428,-0.014761334,-1.0593545,0.49869937,-0.024570193,0.30560926,0.3105131,-0.03424922,0.18616328,0.25444978,0.4109284,0.0034830456,0.19429328,0.4370053,0.12906897,0.15076126,0.30330488,0.3781628,0.3618282,1.0988698,-0.8468697,-0.034699984,-0.5759024,-0.27779174,-0.113075316,0.34342942,-0.051959023,-0.15081374,0.14712042,0.17417173,-0.112965114,0.1261184,0.15051569,0.14449823,-0.07707559,0.034536075,0.11759648,0.021167072,0.100932665,0
